,id,title,content,gender,topics,school,department,with_images,OUTCOME
76,255187630,#分享 化妝小技巧｜唇妝與其他篇｜💄,化妝小技巧分享系列 第三篇也來啦～  🦋塗口紅之前一定要擦護唇膏，避免唇紋與色素沈澱。  🦋塗口紅的時候用手指往唇峰上方暈出去一點，會有性感翹唇的效果。  🦋在唇部中間抹一點唇蜜，會讓嘴唇更有立體感。  🦋在唇部下面正中間打點陰影，視覺上會有豐唇的效果。  🦋不適合的口紅可以跟別的口紅混合著塗，有時候會有令人驚喜的效果。  🦋色號太深的口紅，可以用來畫漸層唇，只塗一點在唇部中間，然後用手指或棉花棒往外暈染。  🦋用手指在唇部邊緣把口紅界線抹暈，妝感會變得比較溫柔。  ｜其他補充｜  🦋在鼻梁與鼻頭中間微微畫出一條陰影，鼻子會更有立體感。  🦋眉尾上方以及唇峰上方也是重點打亮部位。  🦋刷睫毛膏要Z字型刷，睫毛效果更濃長。  🦋畫眉毛的訣竅是眉頭顏色淺，眉中顏色濃。  🦋美妝刷畫出的妝感會比用粉撲輕薄。  🦋畫腮紅的時輕輕掃過額頭與下巴，可以掃出蜜桃肌的好氣色。  🦋出門旅行不想帶太多行李，其實口紅可以拿來當腮紅膏、腮紅可以當眼影、眉筆可以用來畫下眼線，高光可以畫眼頭。  🦋不建議在黃光下化妝，容易有色差，自然光是最好的光源。  第一篇 底妝小技巧分享任意門：   第二篇 眼妝小技巧分享任意門：    我的 IG / Threads 看更多分享: momokolii,F,"['美妝', '口紅', '唇彩', '化妝', '底妝']",李紅花,momokolii,FALSE,0
77,255187541,#分享 #D樂園推推 蘭蔻新舊極光水比一比 升級版超級極光水是厲害在哪裡🧐, 哈囉大家好～我是姍 近期蘭蔻極光水出了升級版 新舊兩款都使用過的都使用過的我 就來跟大家分享我對兩者的差異比較跟感想  首先瓶身設計的部分 舊版是霧面 雷射瓶蓋 瓶蓋久了會脫漆 新版是亮面漸層瓶身 看起來比較黃一點  瓶蓋的玫瑰 新版是被保護在蓋子裡面的  我的膚質： 乾性的敏感肌 常常會有過敏泛紅情形 舊版的極光水成分比較刺激 對我來說，要滿挑日子使用的 皮膚不穩定時使用會刺痛 可以使用的當下透亮感是有的  新版的我有先試用過後才入手 幸運有抽到試用盒😍  新版使用感受就是變得很溫和 吸收度更好 保濕度也好 對乾肌來說很加分 但又不會有太厚重的感覺  使用一週早上起床 真的會有種皮膚怎麼這麼亮的感覺 是由內而外透出來的  同光源下使用7天 整個變得水亮澎潤🥰  我最喜歡新版極光水帶給我的透亮感及保濕效果 是短時間就能看得見的 而且新版因為更溫和 還可以濕敷加強 真的是沒有不買新版超級極光水的道理！ 母親節可以入手！   不過適合我的不一定適合所有人 有興趣的大家別忘了先申請試用 畢竟錢要花在刀口上啊～ 有沒有也更喜歡新版超級極光水的朋友🙋   更多即時美妝保養及美食分享可以看我的ig  也歡迎大家追蹤卡稱呦！,F,"['蘭蔻', 'D樂園推推', '極光水']",3952的姍,shanis_here,FALSE,1
78,255187487,#分享 冬天夏天都管用的化妝品、步驟分享,最近被好幾個同事稱讚為什麼不管天冷、天熱、戴口罩都不太脱妝才意識好像有這一回事 後來分析出結果應該是化妝步驟跟產品搭配的關係 分享給同事後他們是覺得好像有比較持妝一點 想說來分享給大家看看，但如果試了沒效也不要鞭我🥹  膚質：混合敏感肌(冬天混合兩頰偏乾) 產品：請看下圖👇🏻 上妝步驟：乳液→隔離霜→護唇膏→遮瑕→粉底→化妝水→蜜粉→化妝水→眉毛→唇膏→腮紅→定妝噴霧 看起來很繁複但大概20分鐘就可以完成！   🔺23.5 桂竹活水水感乳 妝前保濕底妝才會服貼，不要用太滋潤的容易脫妝起屑 23.5的東西都對敏感肌很友善，這款保濕度剛好，不和底妝打架不黏膩  🔺pony effect 水透光妝前乳 一年四季都適用，防曬係數高 水潤好推又不黏 這隻沒有顏色但有一咪咪提亮效果   🔺NONFICTION 護唇膏 上口紅前我會塗護唇膏，這樣比較不會太乾 這是我姊上個月出國買的，根本是寶藏！ 包裝漂亮又好用，滋潤滑順但完全沒有油感  🔺the saem遮瑕 便宜、遮瑕力好、用量省，乾濕程度剛好 我常用的顏色是Peach Beige（黑眼圈）、1.25（痘疤、瑕疵）、提亮粉色（提亮）通常上班我只會遮痘疤😂   🔺植村秀 無極限光澤水粉底 靠櫃霧面的持妝度雖然不錯，但覺得偏乾 到下午會有點浮粉，可能油肌才適合 保濕的妝感蠻清透好推開但又不會完全沒遮瑕力 很含蓄的奶油肌妝感，去日本匯率低直接囤3罐🤪  🔺化妝水 這是重點👉🏻上完粉底噴幾下化妝水✨ 讓水分稍微蒸發後再用原本沾濕的粉撲輕拍 讓底妝更服貼融合(不能噴了馬上拍會毀掉🤣)  🔺pony effect 烘焙控油蜜粉 雖然叫控油但我試過冬天夏天用都蠻持妝 冬天不會過乾夏天也不會大爆油，出油不會斑駁  🔺化妝水 上完蜜粉全再噴一層化妝水讓他自然乾  🔺植村秀唇膏（BG945） 帶點橘的粉鮭魚色，薄擦很適合日常💄 想要光澤感的也可以疊塗一點護唇膏  🔺眉毛 眉毛我覺得每個人的習慣不同 所以這步驟應該大家可以依照自己習慣的東西   🔺柏瑞美定妝噴霧  之前被小紅書燒到～黑白瓶我都有買 黑瓶是半霧面妝感、毛孔感覺比較不明顯 持妝效果不錯、天氣很熱的話我會噴兩層！ 白瓶噴完後比較像是奶油肌的妝感🫧 推薦大家可以買無酒精的版本！ 噴完後臉真的也比較穩定（比較不會亂長東西）   最後給大家看一下完妝照跟走跳一天的差異對比照   這是整天完全沒補妝而且有戴著口罩的狀況 看得出來妝有脫落但其實都維持的還不錯 我自己試驗過那兩階段的化妝水真的有差 pony妝前乳、植村秀粉底、柏瑞美霧面噴霧這幾樣我真的推🫶🏻🫶🏻🫶🏻 不專業分享到這邊，希望大家喜歡😄,F,"['分享', '持妝', '粉底液', '化妝水', '定妝噴霧']",真理大學,,TRUE,0
79,255186901,#分享 雪花秀極致臻秀 The Ultimate S 系列 - Sample Review,收到一份雪花秀極致臻秀系列試用品，剛剛用了發現母親節快到了，趕快分享一下 🙂      雪花秀極致臻秀精華 - 不粘膩、很好推，擦臉上覺得很營養，可能不適合 20-30 歲的人群，35 以上推    雪花秀極致臻秀眼霜 - 不粘膩、很好推（少少一點點可以推很大範圍），但是擦上去沒有很驚艷的感覺，但是眼周皮膚有感覺很穩定（有點營養的感覺，同樣覺得較適合 35 以上的人群），質地看起來有點像優格⋯     雪花秀極致臻秀乳霜 - 不粘膩、很好推（少少一點點可以推很大範圍），擦上去有很驚艷的感覺（有點營養，同樣覺得較適合 35 以上的人群）     我是混合肌，本來以為擦這些臉等等會變很油，結果沒有，幾個小時後臉部依然感覺舒適不粘膩、不油膩（我有先配合 潤燥精華和自己喜歡的化妝水使用）  以上分享個人使用心得（每個人皮膚不同，使用效果也會不一樣）- 台灣的售價我有看到有一篇 Elle 的文章有分享，母親節有興趣的同學們應該可以入手給媽媽試用？  ,F,"['保養', '雪花秀', '母親節禮物', '開箱']",坦帕大學,,FALSE,1
80,255186848,#分享 2024母親節肌膚之鑰預購會開箱✨,3月初拿到母親節DM就已經開始圈要買的組合請櫃姐先留了 有誰也會圈舉凡百貨、Costco或各大賣場的DM🙋🏻‍♀️  因為很怕點數跟銀行滿額贈被換完 3/28預購會第一天就去帶他們回家了 結果新光有夠扯第一天吸塵器就沒了 第一天耶？ 只好安慰自己吸塵器看起來沒有很好用🥲  我朋友說整片金光閃閃的很漂亮💛  照慣例一樣都會有點心，今年是時甜 盒子跟內容物都很漂亮但我還沒吃 我會記得趕快吃的！（很懶得吃除了正餐以外食物的人）   預約禮的4D眼霜櫃姐說沒了（沒聽清楚是換完了還是什麼原因）她幫我換成精質乳霜我覺得更好 雖然我原本很想試試看4D眼霜  不過還好還有一個一萬的滿額贈是創生極致的眼霜櫃姐有幫我準備，她說櫃上也沒了她是直接拿她家的給我😘  好想知道為什麼第一天就什麼都沒了，一直不懂很多品牌明明都知道有檔期活動但是卻有缺貨或是欠貨的問題😢  12000滿額贈-光采復古手拿鏡  只是漂亮不太實用，但我很喜歡（？  25000滿額贈-光采鈴蘭飾品架  這個就很實用，帶回家隔天就把原本的飾品盒丟了換這個，放在門口跟我的香水寶寶們擺一起每天都覺得有動力去上班了（確定有嗎？）  光采系列-激光瓶單品組 / 光采三品組  激光瓶組沒什麼特別的每年差不多偶爾甚至更好   但是！光采三品組！今年我覺得很讚啊啊啊啊啊！ 送的是逆齡光采防曬霜正貨！這條$3600而且是新品😍 香味是肌鑰家一貫的香氣，質地我覺得有一點點像精質乳霜！防曬味不是很重，原來這就是貴婦在用的防曬嗎🥹  彩妝-妝前1+1組 / 底妝雙品組   幫朋友買一條妝前加上我自己也要補貨所以買了妝前乳的組合，不過東西跟小樣已經交給朋友了所以就不在圖片上了  底妝的部分補貨蜜粉蕊，然後買了新的超漂亮蜜粉餅💗 因為他們家的蜜粉超大盒出去旅遊完全無法帶，想說買蜜粉餅就方便很多了～  外殼跟他們的氣墊粉餅是一樣的 粉體看起來好像比蜜粉1號色再稍微米色一些 然後附一片比他們家化妝棉還薄的粉撲不知道要怎麼用 之後再去問櫃姐好了  以上就是我從肌鑰帶回家的美麗朋友們˗ˏˋ ꒰ ♡ ꒱ ˎˊ˗ 照片有點雜亂因為有幾張是從影片截圖下來的希望大家不要介意啦  如果有人想看影片版可以去我IG精選看 超適合配飯 ,F,"['母親節', '肌膚之鑰', '預購會', '開箱']",Pingy,impingy_,FALSE,1
81,255186732,#分享 我的蘭蔻零粉感粉底液入坑記！#D樂園推推,跟大家一樣經過爬了很多文後慕名而來買下的蘭蔻零粉感粉底液～  我是混合油肌，使用的色號是PO-02✨ 平常喜歡的妝感是有點粉粉的、上妝完有被提亮一個色階的感覺 （如果想要妝感粉粉的很推薦PO系列💖） 加上植村秀的定妝噴霧可以撐一整天不會脫妝！（礙於有點害羞所以只放上產品照）  也來幫大家做個評分📝  1.遮瑕：7.5～8分              普通的斑和泛紅遮得住，但我覺得黑眼圈還是得另外遮效果比較好  2.控油力：7分 一定還是會出油，但我覺得出油後的妝感反而很好，會有奶油肌的錯覺  3.粉質：9分 很愛蘭蔻其中一個原因是粉質真的很細膩，用沾過水的美妝蛋去拍開就一級棒了  📍適合膚質：混合偏乾～輕度油肌感覺都可以  📝另外補充 📍私心覺得在日本買的特別舒服（？） 所以後來都跑去日本購買，價格也很親名！ 📍旁邊是贈送的小黑瓶（超未來肌因賦活露5ml） 用起來也很舒服，正在考慮要不要剁手購入正貨🔪,F,"['D樂園推推', '蘭蔻', '蘭蔻零粉感', '入坑']",國立成功大學,,FALSE,0
82,255186664,#分享 母親節第二買 分享,就在4/4我又跑去買了嬌蘭頭皮精華 希望它可以幫我解決頭髮屑的問題⋯⋯  第二站 我跑去買了 肌膚之輪的遮瑕膏 用了真的愛了  第三站 我又去蘭蔻了 只是忘記大合照了 只能上我的缺貨到了圖 這次買的急著寄出打包了 我的部分也被我放到櫃子裡了  這次要停手了 希望大家這次母親節都有補貨到喔 ,F,[],夢雪,hueisan33,FALSE,0
83,255186515,#分享 做臉分享-台中寶藏醫美級護膚店,今天來跟大家分享一間位於西屯區 因為朋友大力推薦 而且在我上班公司附近 於是就預約下班後來體驗保養一下  預約是透過line加入好友就可以直接預約 操作頁面很直覺 第一次做不知道選什麼項目 就點了「現場諮詢依膚況決定課程」的選項   其他項目時間跟價格也都清楚明瞭  ——————— 店的位置在新光三越附近 是一樓的店面 一進去就會看到三張床 空間整體明亮寬敞   過程跟一般做臉的流程差不多 美容師會先給你填基本資料然後了解目前狀況 有一個比較特別的地方是 美容師會讓你測一個肌膚檢測儀 是一大台機器 很赤裸的揭露你肌膚的狀況     美容師會一一解析 讓你了解目前肌膚情況 像是保水度、泛紅敏感情況等等 平常的保養功夫在此時一覽無遺 幸好我平常也耗費許多心力在保養 還有維持一定的分數  ——————— 美容師建議我這次可以做「精靈水飛梭」的課程 她說這台水飛梭 做起來不會刮皮膚，敏感肌也可以做 很適合我這種皮膚容易敏感的人   市面上的水飛梭儀器很多台 像是海菲秀、小氣泡之類儀器 有定期在跑醫美或做臉的姐妹 應該多少都有聽過 但又不知道差別在哪裡只好憑感覺選 所以我有特別問了一下美容師差別在哪裡  精靈水飛梭是可以定點清潔滑拉方式 不會傷害皮膚，深層清潔更加的科學合理。 然後在國外小氣泡屬於醫美項目， 需要嚴謹地操作。 操作不當操作太頻繁傷害了皮膚屏障， 導致敏感，反而毀臉。   施作過程中很舒服不會痛 美容師也很專業可以判斷粉刺痘痘狀況 臉是我們與人互動的門面 真的要交給專業的來 課程結束後馬上能感受到 肌膚光滑透亮的立即性效果 ———————   尋尋覓覓找不到命定的美容師或是店家 跟我一樣在到處嘗試的道路上 我推薦這家可以來體驗 闆娘還有很多年的醫美經驗 來到店裡做課程 有一種到醫美貴婦般的享受 難怪朋友會推薦說是醫美等級的護膚店 ,F,"['保養', '台中', '分享', '做臉', '水飛梭']",艾莉絲絲,aliceschoices,FALSE,1
84,255186257,#分享 新光三越-夏日兌兌換到腿酸,在等待晚餐的閒暇時刻， 忍不住想先Po文分享今天的戰果， 先來一張集合照😆    這堆東西超級多， 花了點數4900點（490元）， 雖然跑了很多地方取貨真的很累， 但真的很爽！！   還有幾樣是開藍芽禮的來店禮， 這邊挑幾個介紹。  一、植村秀全能奇蹟金萃潔顏油50ml（50元）    大家都想要的潔顏油😆  二、資生堂旅行三件組禮（50元）   旅行的時候好用，讚讚！  三、秘帖珍藏3件組（50元）   這組真的超乎預期， 原本以為只是3包小樣， 拿到的時候好驚喜！  四、法式美肌體驗4件禮（50元）   嗯，沒有期待沒有傷害。  五、春日美妝盒   包裝的好漂亮   拆禮物的時候， 先用手掂一下重量， 感覺有點沉， 不出所料！！    潔顏油又出現了！ 這個春日禮盒真的划算到爆炸， 感恩新光三越～ 心滿意足 ,M,['新光三越'],蛋白質每天都吃不夠,hsiang0630,FALSE,0
85,255186245,#分享 專櫃髮油到底怎麼選❓卡詩vs 摩洛哥大評比, Hihi大家我回來了 之前有分享過各大開架髮油 日本韓國台灣歐美牌子都用過後感覺要升級一下 想往開始專櫃下手 不久前買了卡詩也算是把兩大髮油家族湊齊 應該會有人在煩惱兩個牌子的功效差在哪 那今天就讓我為各位講解吧（遞麥克風🎤 -  首先是近期我很常用的卡詩粉瓶💗 基本上不排斥花香的女孩們很選這款準沒錯 很適合出門上班上課或約會抹一下 香味很清新  第一次聞會感嘆「這就是專櫃髮油的味道啊」 淡淡的從髮絲散開的玫瑰花香會讓人想一聞再聞 但質地非常輕盈不黏手 -  再來是金瓶✨ 我覺得算是卡詩基本入門款 質地比粉瓶厚 修護力比粉瓶強 裡面添加 「山茶花精粹」 「漆樹果油」 「玉蜀黍油」 「摩洛哥堅果油」4大精油 但質地比其他重度受損髮精油來說 它已經算很輕盈了 -  最後是摩洛哥優油🇲🇦 這罐是我第一罐專櫃髮油 那時候正處於頭髮丟搞期 特別毛躁特別易斷 這瓶可以像幼稚園老師手上的愛的小手一樣 一下就把不聽話的小朋友收的服服貼貼 我的頭髮也靠它變得柔順很多 質地是裡面最厚中但也是對頭髮最補的 雖然頭髮現在沒那麼躁 所以我都用卡詩粉瓶居多 但偶爾還會拿出來用一下 算是頭髮的「欺騙餐」？ 哈哈偶爾給它大魚大肉一下 - 做個總結  ▫️滋潤度：摩>金>粉 ▫️香味：粉>摩>金 ▫️清爽度：粉>金>摩（越後面越厚重） - 那今天分享就到這 祝各位連假愉快 ,F,"['髮油', '卡詩', '保養', '美妝', '推薦']",你今天看起來很不錯 ✨,liuuuuuuuudy,FALSE,0
